placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
OQJ8G18,Hyundai,Creta,SUV,2006,cinza,aluguel,flex,Itajaí,0,1
ZDL1P95,Suzuki,Yes 125,moto,2021,prata,particular,flex,Concórdia,0,2
TBB2R53,Hyundai,Azera,passeio,2025,cinza,particular,flex,Lages,0,3
VMK8L45,Honda,Biz,moto,2011,branco,aluguel,gasolina,Lages,0,2
WTW0U11,Jeep,Commander,SUV,2011,verde,particular,flex,Florianópolis,0,2
LKB2V86,Honda,Civic,passeio,2020,prata,particular,flex,Criciúma,0,2
GNL1I61,Hyundai,HB20,passeio,2013,prata,particular,gasolina,Balneário Camboriú,0,1
BKC6M88,Hyundai,Creta,SUV,2018,preto,aluguel,gasolina,Brusque,0,2
YUP1I13,Suzuki,Yes 125,moto,2019,cinza,particular,flex,Palhoça,0,1
SHT9G84,Peugeot,208,passeio,2022,cinza,particular,flex,Chapecó,0,0
LRX5Y34,Peugeot,308,passeio,2008,azul,particular,flex,Chapecó,0,1
AYZ3V52,Ford,Ka,passeio,2025,cinza,oficial,gasolina,Joinville,0,0
GMN1Z92,Renault,Logan,passeio,2023,branco,particular,flex,Joinville,0,0
BMZ2E44,Yamaha,XTZ 150,moto,2017,prata,aluguel,gasolina,Itajaí,0,0
SAF6E98,Hyundai,Azera,passeio,2011,prata,particular,flex,Brusque,0,2
EHC9X26,Renault,Duster,SUV,2017,verde,particular,diesel,Blumenau,0,3
FIJ4T60,Suzuki,Yes 125,moto,2010,laranja,particular,flex,Palhoça,0,0
DUQ9A78,Ford,Fiesta,passeio,2010,branco,particular,flex,Blumenau,0,0
OWR3K03,Jeep,Commander,SUV,2017,cinza,particular,flex,São José,0,0
JKL4P97,Ford,Ranger,caminhão,2021,branco,particular,diesel,Balneário Camboriú,0,3
NPP9S97,Suzuki,Yes 125,moto,2024,prata,particular,gasolina,Criciúma,0,0
AYH5L60,Fiat,Strada,utilitário,2010,branco,aluguel,flex,Concórdia,0,3
JLC9T05,Honda,CG 160,moto,2025,preto,particular,gasolina,Itajaí,0,3
QPI8R14,Suzuki,Intruder 250,moto,2019,cinza,particular,gasolina,Chapecó,0,1
FTS7C64,Fiat,Toro,utilitário,2021,prata,particular,flex,Criciúma,0,0
SNL0J12,Yamaha,Factor 125,moto,2024,marrom,aluguel,gasolina,Palhoça,0,1
KRV5W88,Chevrolet,Tracker,SUV,2021,cinza,particular,flex,Blumenau,0,1
SJP8K00,Chevrolet,Onix,passeio,2008,cinza,particular,flex,Chapecó,0,3
GZF0S61,Jeep,Commander,SUV,2022,preto,aluguel,flex,Rio do Sul,0,2
LBF2Z03,Chevrolet,Spin,SUV,2025,preto,particular,flex,Rio do Sul,1,20
GFR2K60,Peugeot,2008,SUV,2019,branco,particular,diesel,Criciúma,0,1
BSJ5X81,Jeep,Compass,SUV,2022,cinza,particular,flex,São José,0,1
MEO8U74,Fiat,Uno,passeio,2021,cinza,particular,elétrico,Tubarão,0,2
MNJ0M08,Volkswagen,Polo,passeio,2021,cinza,particular,flex,Palhoça,0,1
XSB7W38,Volkswagen,Virtus,passeio,2018,prata,particular,flex,Itajaí,0,2
DGQ8Z30,Peugeot,Partner,utilitário,2023,prata,particular,flex,Palhoça,0,0
UYR3R54,Peugeot,2008,SUV,2005,cinza,particular,gasolina,Chapecó,0,3
TCY5Z01,Peugeot,2008,SUV,2009,cinza,particular,diesel,São José,0,3
ISE1P82,Ford,EcoSport,SUV,2019,prata,particular,flex,Joinville,0,0
WZZ1B25,Suzuki,Intruder 250,moto,2009,verde,aluguel,gasolina,Rio do Sul,0,3
FKQ8P53,Toyota,Etios,passeio,2018,prata,particular,flex,São José,0,0
AMA4T34,Chevrolet,Onix,passeio,2014,amarelo,particular,diesel,Criciúma,0,3
MYA5D78,Yamaha,XTZ 150,moto,2016,azul,particular,gasolina,Itajaí,0,2
HBY1W62,Suzuki,Yes 125,moto,2013,branco,particular,flex,Florianópolis,0,3
RNV6S24,Honda,Civic,passeio,2019,prata,particular,flex,Rio do Sul,0,1
QUV0M53,Hyundai,Tucson,SUV,2008,branco,aluguel,diesel,Blumenau,0,2
HMD9Y61,Renault,Kwid,passeio,2010,verde,particular,gasolina,Blumenau,0,3
OLK4P46,Toyota,Hilux,utilitário,2010,vermelho,particular,flex,Lages,0,1
CMQ6P88,Toyota,Hilux,utilitário,2022,amarelo,particular,flex,São José,0,0
QRS9C61,Chevrolet,S10,caminhão,2020,branco,particular,diesel,Florianópolis,0,3
NKR4J51,Yamaha,Fazer 250,moto,2021,cinza,particular,gasolina,Brusque,0,2
GDI5I73,Peugeot,208,passeio,2022,branco,particular,flex,Florianópolis,0,1
YPQ3R58,Hyundai,Creta,SUV,2025,preto,particular,flex,Lages,0,1
CJM8F07,Yamaha,XTZ 150,moto,2024,branco,oficial,gasolina,Criciúma,0,0
KVD6N56,Hyundai,Tucson,SUV,2009,prata,particular,gasolina,Itajaí,0,0
WRC6P50,Ford,Fusion,passeio,2024,cinza,particular,flex,Joinville,0,3
FSM5G92,Honda,Civic,passeio,2018,branco,particular,diesel,São José,0,1
GMM8U31,Volkswagen,T-Cross,SUV,2018,preto,particular,gasolina,Balneário Camboriú,0,1
HGI6V23,Toyota,Yaris,passeio,2017,branco,particular,flex,Itajaí,0,3
MQF3W29,Honda,Civic,passeio,2024,branco,particular,diesel,Criciúma,0,0
ZMX5U56,Hyundai,Tucson,SUV,2021,amarelo,particular,flex,Palhoça,0,0
FIJ4R25,Ford,Ka,passeio,2024,branco,particular,diesel,São José,0,2
AAH3F93,Peugeot,308,passeio,2011,branco,particular,flex,Lages,0,0
ELD9B73,Fiat,Mobi,passeio,2022,preto,particular,diesel,Florianópolis,0,0
UCL6Z44,Ford,Fiesta,passeio,2022,cinza,particular,diesel,Itajaí,0,1
KFX1I12,Hyundai,Azera,passeio,2023,cinza,particular,flex,Lages,0,1
FBO8B01,Toyota,Hilux,utilitário,2021,amarelo,particular,flex,Itajaí,0,1
MQH9N88,Suzuki,Yes 125,moto,2016,cinza,particular,gasolina,Itajaí,0,3
IYN1G34,Volkswagen,T-Cross,SUV,2009,marrom,particular,flex,São José,0,1
NMF5X67,Fiat,Toro,utilitário,2025,prata,particular,flex,Araranguá,0,3
HQT7G27,Toyota,Yaris,passeio,2019,amarelo,particular,flex,Chapecó,0,2
WYK8P84,Renault,Sandero,passeio,2025,branco,particular,flex,Blumenau,0,2
PYI8C41,Fiat,Argo,passeio,2024,prata,particular,diesel,Caçador,0,2
ADC9M91,Chevrolet,Onix,passeio,2023,verde,particular,flex,Joinville,0,2
CVX3Z15,Honda,City,passeio,2020,vermelho,particular,flex,Florianópolis,0,3
PES9T97,Jeep,Renegade,SUV,2024,prata,particular,flex,Canoinhas,0,2
XBC7P37,Renault,Duster,SUV,2021,vermelho,particular,flex,Criciúma,0,1
GUR5I01,Volkswagen,Polo,passeio,2009,branco,particular,diesel,Lages,0,3
FZM3E24,Jeep,Compass,SUV,2015,cinza,particular,flex,Xanxerê,0,0
PGS7C43,Toyota,SW4,SUV,2023,marrom,particular,flex,Chapecó,0,1
RTX4U96,Hyundai,Creta,SUV,2018,azul,particular,flex,Rio do Sul,0,1
LEQ9C14,Fiat,Mobi,passeio,2023,cinza,particular,flex,Itajaí,0,0
AQD0A81,Peugeot,Partner,utilitário,2016,verde,particular,flex,Joinville,0,3
ZTF3A64,Ford,EcoSport,SUV,2013,marrom,aluguel,flex,São José,0,1
IXF1K81,Peugeot,308,passeio,2012,preto,particular,gasolina,Lages,0,2
JCD1X29,Renault,Duster,SUV,2025,cinza,particular,gasolina,Jaraguá do Sul,0,3
ULK8B59,Jeep,Renegade,SUV,2015,branco,particular,diesel,Blumenau,0,1
NHJ4L08,Jeep,Renegade,SUV,2006,preto,particular,flex,Joinville,0,2
JNB8W50,Volkswagen,Gol,passeio,2011,marrom,particular,flex,São José,0,2
GMA7E72,Toyota,Yaris,passeio,2018,prata,particular,flex,Joinville,0,1
FLA4Y17,Suzuki,Yes 125,moto,2020,azul,particular,flex,Itajaí,0,0
TJM9R20,Hyundai,Tucson,SUV,2017,marrom,aluguel,flex,Blumenau,0,3
VXH7R00,Ford,EcoSport,SUV,2019,preto,particular,diesel,Tubarão,0,2
GHV9B87,Ford,Fusion,passeio,2019,branco,aluguel,flex,Florianópolis,0,3
TFF2O20,Yamaha,Fazer 250,moto,2025,branco,aluguel,flex,Lages,0,0
OIH5X11,Chevrolet,Prisma,passeio,2022,cinza,aluguel,flex,Balneário Camboriú,0,0
EVC2T11,Honda,CG 160,moto,2019,marrom,particular,flex,Criciúma,0,2
LVC0W84,Peugeot,2008,SUV,2023,preto,aluguel,flex,Lages,0,0
ZXI8L05,Honda,CG 160,moto,2010,branco,aluguel,flex,Balneário Camboriú,0,2
ULZ2N13,Toyota,SW4,SUV,2016,preto,aluguel,flex,Itajaí,0,3
WJR2H41,Jeep,Commander,SUV,2011,prata,aluguel,flex,Jaraguá do Sul,0,2
VWQ1T02,Suzuki,Yes 125,moto,2025,prata,particular,gasolina,Caçador,0,3
IPB7V27,Volkswagen,Gol,passeio,2020,cinza,particular,flex,Blumenau,0,2
TCD8O81,Hyundai,Tucson,SUV,2005,branco,particular,gasolina,Rio do Sul,0,2
JXG6S09,Hyundai,Creta,SUV,2023,marrom,oficial,flex,Blumenau,0,1
JFM7V97,Ford,Ka,passeio,2016,preto,particular,gasolina,Concórdia,0,3
AJM5V48,Chevrolet,S10,caminhão,2024,cinza,particular,diesel,Florianópolis,0,0
EGR7E44,Fiat,Strada,utilitário,2012,amarelo,particular,flex,Criciúma,0,0
KXI7L67,Chevrolet,Onix,passeio,2020,verde,particular,flex,Joinville,0,2
KWF4B70,Ford,Ka,passeio,2009,branco,particular,flex,Blumenau,0,0
YZV8C34,Chevrolet,Onix,passeio,2013,prata,particular,álcool,Criciúma,0,3
OBO8T16,Toyota,Corolla,passeio,2018,branco,particular,álcool,Balneário Camboriú,0,1
RXZ2S08,Suzuki,Yes 125,moto,2025,preto,particular,gasolina,Florianópolis,0,2
OKL0S03,Fiat,Toro,utilitário,2020,verde,aluguel,flex,Balneário Camboriú,0,0
YIU0P10,Jeep,Commander,SUV,2005,prata,particular,flex,Criciúma,0,0
OTV0Z77,Renault,Kwid,passeio,2024,prata,particular,flex,Blumenau,0,0
LUO6R26,Suzuki,Intruder 250,moto,2018,cinza,particular,flex,Criciúma,0,0
AHD1Z75,Ford,Ranger,caminhão,2015,preto,particular,diesel,São José,0,0
PYE1A14,Hyundai,Azera,passeio,2019,prata,particular,gasolina,Araranguá,0,0
HDI1I96,Fiat,Toro,utilitário,2023,verde,aluguel,flex,Balneário Camboriú,0,1
KEP0O69,Suzuki,Yes 125,moto,2021,amarelo,particular,flex,Joinville,0,0
HXT0H44,Volkswagen,Virtus,passeio,2020,prata,particular,flex,Criciúma,0,2
BTS0A01,Suzuki,Yes 125,moto,2009,preto,particular,flex,Balneário Camboriú,0,0
DOQ3B64,Peugeot,Partner,utilitário,2018,laranja,particular,flex,Xanxerê,0,0
EXQ1U68,Fiat,Toro,utilitário,2023,preto,particular,flex,Palhoça,0,0
WVM3B84,Chevrolet,Prisma,passeio,2023,azul,aluguel,flex,Itajaí,0,1
YPC3Y95,Chevrolet,Tracker,SUV,2018,prata,particular,gasolina,Palhoça,0,1
MRR2M17,Hyundai,HB20,passeio,2020,cinza,particular,flex,Itajaí,0,1
TTB8Q28,Hyundai,Azera,passeio,2011,preto,particular,flex,Lages,0,2
ITD9A53,Chevrolet,S10,caminhão,2019,azul,particular,diesel,Florianópolis,0,0
RSD5S82,Suzuki,Intruder 250,moto,2021,prata,particular,flex,Chapecó,0,0
NWH7A35,Renault,Logan,passeio,2022,prata,particular,flex,Palhoça,0,2
KLP9Q64,Renault,Logan,passeio,2022,preto,particular,diesel,São José,0,1
WHN0W75,Toyota,Hilux,utilitário,2018,branco,particular,flex,Blumenau,0,1
FJL7B83,Volkswagen,T-Cross,SUV,2024,prata,particular,gasolina,Criciúma,0,3
KWD5E79,Yamaha,XTZ 150,moto,2022,preto,particular,flex,Araranguá,0,2
DKA0X71,Yamaha,Fazer 250,moto,2025,amarelo,particular,gasolina,Lages,0,0
AYZ7D47,Toyota,Hilux,utilitário,2024,preto,particular,álcool,Joinville,0,3
KFO3Z82,Ford,Fiesta,passeio,2018,preto,particular,flex,Itajaí,0,2
TBE6C50,Jeep,Renegade,SUV,2020,preto,aluguel,flex,Chapecó,0,0
MVZ9G26,Jeep,Compass,SUV,2024,preto,particular,gasolina,Tubarão,0,0
QDU3F89,Hyundai,Creta,SUV,2019,cinza,particular,flex,Xanxerê,0,3
UYC9O01,Renault,Kwid,passeio,2012,prata,particular,flex,Blumenau,0,0
QGB2G45,Fiat,Uno,passeio,2025,cinza,particular,flex,Tubarão,0,0
MTK5B71,Renault,Duster,SUV,2023,prata,particular,flex,Xanxerê,0,0
MDX1A33,Suzuki,Yes 125,moto,2021,cinza,particular,gasolina,São José,0,2
KVG2F98,Hyundai,Tucson,SUV,2005,amarelo,particular,flex,Itajaí,0,0
AXE2X58,Toyota,Yaris,passeio,2018,branco,particular,flex,Blumenau,0,3
PNF6F61,Renault,Kwid,passeio,2021,preto,particular,flex,Araranguá,0,3
AFM7V65,Chevrolet,Onix,passeio,2024,preto,particular,flex,Balneário Camboriú,0,1
SUD9J97,Volkswagen,Gol,passeio,2018,prata,particular,gasolina,Joinville,0,2
LZM8B91,Suzuki,Yes 125,moto,2018,amarelo,particular,flex,Araranguá,0,3
KWQ5R96,Chevrolet,S10,caminhão,2010,preto,particular,diesel,Itajaí,0,0
HFG7D95,Yamaha,Factor 125,moto,2020,branco,particular,flex,Blumenau,0,2
UEK7D35,Fiat,Toro,utilitário,2024,branco,particular,flex,Joinville,0,1
AZM7A52,Ford,EcoSport,SUV,2021,prata,particular,flex,Balneário Camboriú,0,3
IQT8E41,Honda,Fit,passeio,2019,cinza,aluguel,gasolina,Balneário Camboriú,0,1
IBE4N28,Honda,Civic,passeio,2020,branco,particular,flex,Blumenau,0,1
WFN0I41,Peugeot,Partner,utilitário,2021,prata,particular,flex,Florianópolis,0,1
YTZ2S65,Hyundai,Azera,passeio,2025,branco,particular,flex,Florianópolis,0,3
GLT5Z21,Fiat,Strada,utilitário,2025,cinza,aluguel,diesel,Palhoça,0,3
VWK1O61,Volkswagen,Polo,passeio,2011,preto,aluguel,flex,Blumenau,0,2
TXL5B37,Jeep,Compass,SUV,2022,preto,particular,flex,Canoinhas,0,3
YIJ7A99,Yamaha,XTZ 150,moto,2024,cinza,particular,flex,Joinville,0,2
RZX4Z34,Ford,Ka,passeio,2020,prata,aluguel,flex,Lages,0,1
DQB2W33,Fiat,Mobi,passeio,2025,preto,particular,gasolina,Brusque,0,3
PXO8Y38,Suzuki,Yes 125,moto,2019,prata,aluguel,flex,Criciúma,0,0
YHS8F11,Suzuki,Yes 125,moto,2022,prata,particular,gasolina,Palhoça,0,2
GQU5W07,Volkswagen,Voyage,passeio,2007,cinza,particular,flex,Jaraguá do Sul,0,1
CJR2W96,Volkswagen,Voyage,passeio,2022,preto,aluguel,flex,Brusque,0,0
DER7O23,Hyundai,Creta,SUV,2006,branco,particular,flex,Blumenau,0,1
PLM4W57,Jeep,Commander,SUV,2023,preto,particular,flex,Caçador,0,1
ZJU0Q56,Chevrolet,S10,caminhão,2024,branco,aluguel,diesel,Balneário Camboriú,0,3
RYB1M66,Hyundai,Tucson,SUV,2025,preto,particular,flex,Joinville,0,3
SCM1H24,Peugeot,2008,SUV,2018,vermelho,particular,flex,Caçador,0,2
ZGF7P19,Toyota,Yaris,passeio,2022,cinza,aluguel,flex,Brusque,0,2
ITF1G70,Toyota,Corolla,passeio,2023,prata,particular,flex,Palhoça,0,0
EHW5K49,Honda,HR-V,SUV,2005,cinza,particular,flex,Balneário Camboriú,0,1
DKC2G50,Renault,Kwid,passeio,2020,cinza,particular,flex,São José,0,3
LPA9Y45,Chevrolet,S10,caminhão,2017,branco,particular,diesel,Joinville,0,3
XNK4Y47,Suzuki,Yes 125,moto,2023,preto,particular,flex,Blumenau,0,3
MSF5C09,Volkswagen,Voyage,passeio,2023,prata,particular,flex,Balneário Camboriú,0,2
QTF6W44,Renault,Duster,SUV,2018,prata,particular,diesel,Blumenau,0,1
GEK3Z09,Renault,Duster,SUV,2022,branco,particular,flex,Blumenau,0,3
XOY1L34,Jeep,Compass,SUV,2025,amarelo,particular,flex,Lages,0,0
MJO8I54,Fiat,Toro,utilitário,2013,cinza,particular,flex,Joinville,0,1
VNP7D47,Ford,EcoSport,SUV,2020,cinza,particular,flex,Joinville,0,2
ZGS7V84,Peugeot,Partner,utilitário,2021,cinza,particular,flex,Joinville,0,2
RHQ0D19,Hyundai,Tucson,SUV,2011,preto,particular,flex,Chapecó,0,0
DVP7L19,Toyota,Etios,passeio,2020,cinza,particular,flex,Joinville,0,2
ZHH7Q09,Honda,Fit,passeio,2005,cinza,particular,flex,Brusque,0,2
POL2G27,Fiat,Toro,utilitário,2020,cinza,particular,flex,Blumenau,0,3
KLI2K25,Peugeot,208,passeio,2023,prata,aluguel,flex,Itajaí,0,1
WXY0V88,Yamaha,Fazer 250,moto,2022,prata,aluguel,gasolina,Palhoça,0,1
YJR5F43,Yamaha,Factor 125,moto,2022,preto,particular,gasolina,Joinville,0,1
JIO7F06,Volkswagen,Virtus,passeio,2023,branco,particular,flex,Florianópolis,0,0
YAR4R40,Volkswagen,T-Cross,SUV,2013,branco,particular,gasolina,Itajaí,0,0
TAY0E30,Yamaha,XTZ 150,moto,2022,azul,particular,flex,Blumenau,0,1
BMH7D26,Jeep,Compass,SUV,2020,prata,particular,flex,Balneário Camboriú,0,0
BJI9V11,Peugeot,308,passeio,2010,cinza,particular,flex,Chapecó,0,1
MTR5O12,Toyota,SW4,SUV,2015,verde,particular,flex,Chapecó,0,0
AQT9R97,Peugeot,Partner,utilitário,2021,prata,particular,flex,Xanxerê,0,1
XTS7Z07,Toyota,Corolla,passeio,2021,prata,particular,flex,Criciúma,0,3
CTZ2B25,Ford,Fiesta,passeio,2020,cinza,particular,elétrico,Jaraguá do Sul,0,1
JUV2E08,Peugeot,2008,SUV,2025,branco,particular,diesel,Florianópolis,0,0
BLM8D44,Yamaha,Fazer 250,moto,2005,cinza,particular,flex,Blumenau,0,2
BXJ9S84,Chevrolet,Onix,passeio,2020,laranja,particular,flex,Florianópolis,0,0
JXE3N29,Volkswagen,Gol,passeio,2023,preto,aluguel,flex,Chapecó,0,0
ZQV6K82,Jeep,Renegade,SUV,2018,prata,particular,flex,Brusque,0,0
JFT5T60,Chevrolet,Prisma,passeio,2015,vermelho,particular,flex,Criciúma,0,3
HYX3Q99,Honda,City,passeio,2020,prata,particular,gasolina,Lages,0,1
LAD9F40,Peugeot,208,passeio,2010,prata,particular,flex,Joinville,0,1
JZX8S14,Volkswagen,Virtus,passeio,2007,branco,particular,flex,Blumenau,0,2
HST1Q78,Peugeot,Partner,utilitário,2019,preto,particular,flex,Itajaí,0,3
SOL6S57,Chevrolet,Tracker,SUV,2020,preto,particular,flex,Concórdia,0,0
BTK2C75,Yamaha,Fazer 250,moto,2024,cinza,aluguel,gasolina,Florianópolis,0,3
YGS2O00,Suzuki,Yes 125,moto,2020,prata,particular,flex,Itajaí,0,0
YDG5C47,Chevrolet,Onix,passeio,2014,prata,particular,flex,São José,0,0
JZB6W92,Jeep,Compass,SUV,2021,azul,particular,flex,Lages,0,3
YHH4A41,Jeep,Compass,SUV,2016,preto,particular,diesel,Blumenau,0,1
KOZ8C01,Toyota,Etios,passeio,2025,prata,particular,gasolina,Joinville,0,3
SQB6H52,Honda,City,passeio,2018,cinza,particular,gasolina,Jaraguá do Sul,0,3
MZK5H04,Honda,HR-V,SUV,2009,branco,particular,flex,Palhoça,0,3
PFR3L96,Volkswagen,Gol,passeio,2025,branco,particular,flex,Joinville,0,1
IAE3E87,Peugeot,308,passeio,2016,verde,particular,diesel,São José,0,1
KKA2Y07,Fiat,Argo,passeio,2021,cinza,particular,flex,Laguna,0,3
FDF1A56,Ford,Fusion,passeio,2023,prata,particular,flex,Florianópolis,0,2
CQQ1F96,Yamaha,Fazer 250,moto,2023,prata,particular,gasolina,Rio do Sul,0,2
ABM5Y54,Hyundai,Azera,passeio,2009,cinza,particular,flex,Jaraguá do Sul,0,1
ELD6F47,Volkswagen,Polo,passeio,2020,verde,particular,flex,Lages,0,1
NXU2K41,Peugeot,208,passeio,2020,branco,particular,flex,Palhoça,0,3
GZS0K99,Ford,Fusion,passeio,2017,prata,particular,flex,Florianópolis,0,2
GRN6V31,Hyundai,Azera,passeio,2020,prata,particular,flex,Florianópolis,0,3
NQE1G94,Yamaha,Fazer 250,moto,2024,preto,particular,gasolina,Blumenau,0,0
JQM0X42,Yamaha,XTZ 150,moto,2018,prata,particular,flex,São José,0,1
LQT6L32,Yamaha,Factor 125,moto,2023,cinza,particular,flex,Itajaí,0,1
VVZ9V23,Jeep,Commander,SUV,2023,branco,aluguel,diesel,Itajaí,0,1
XWX1S51,Renault,Kwid,passeio,2010,preto,particular,álcool,Florianópolis,0,2
NVW2H20,Chevrolet,Tracker,SUV,2022,azul,particular,gasolina,São José,0,0
FFO7W97,Volkswagen,Polo,passeio,2021,amarelo,particular,álcool,Blumenau,0,2
RGI1M58,Fiat,Toro,utilitário,2021,cinza,particular,flex,Araranguá,0,0
KUV9F28,Ford,Ranger,caminhão,2019,preto,particular,diesel,Chapecó,0,0
GLX0S44,Chevrolet,Tracker,SUV,2013,prata,particular,flex,Lages,0,0
KDB8C62,Volkswagen,Polo,passeio,2010,preto,particular,flex,Florianópolis,0,0
VJX0G31,Honda,CG 160,moto,2015,cinza,particular,gasolina,Jaraguá do Sul,0,1
GLX8B15,Honda,Civic,passeio,2020,prata,particular,flex,Criciúma,0,0
RGF4B60,Honda,Fit,passeio,2006,verde,aluguel,diesel,Chapecó,0,3
CBG2P04,Jeep,Commander,SUV,2022,preto,particular,diesel,Concórdia,0,0
YTT5B14,Chevrolet,Onix,passeio,2021,preto,particular,flex,Blumenau,0,1
PJQ1N85,Honda,CG 160,moto,2019,verde,particular,gasolina,Laguna,0,2
ZEA0B12,Fiat,Toro,utilitário,2014,prata,particular,diesel,Laguna,0,2
GBZ5M36,Hyundai,Tucson,SUV,2024,prata,particular,flex,Chapecó,0,1
IHP8U82,Chevrolet,Spin,SUV,2017,branco,aluguel,flex,Itajaí,0,3
WJA6Q78,Jeep,Compass,SUV,2022,branco,particular,diesel,Florianópolis,0,3
SIG2E61,Jeep,Commander,SUV,2021,prata,particular,flex,Joinville,0,3
DIX4A67,Chevrolet,Prisma,passeio,2024,preto,oficial,flex,Chapecó,0,3
SWI0N29,Jeep,Renegade,SUV,2021,branco,aluguel,flex,Itajaí,0,2
GDI0A90,Yamaha,XTZ 150,moto,2024,branco,particular,flex,Joinville,0,3
LWL0P00,Suzuki,Intruder 250,moto,2012,branco,particular,gasolina,Rio do Sul,0,3
AIH9B21,Volkswagen,Polo,passeio,2024,cinza,particular,flex,Criciúma,0,3
WII5J28,Ford,Fusion,passeio,2019,prata,particular,gasolina,Tubarão,0,1
NPL4A19,Ford,Ranger,caminhão,2023,verde,particular,diesel,Palhoça,0,0
TGE6J97,Fiat,Strada,utilitário,2024,verde,particular,diesel,Palhoça,0,0
GVD5Z94,Ford,Fusion,passeio,2025,preto,particular,flex,Joinville,0,1
RIJ0H91,Volkswagen,Gol,passeio,2022,preto,particular,diesel,Florianópolis,0,3
LRJ9B94,Hyundai,Tucson,SUV,2014,preto,particular,flex,Palhoça,0,1
ZSQ6Q03,Ford,Fiesta,passeio,2005,branco,particular,flex,Criciúma,0,0
CJS5U32,Hyundai,Creta,SUV,2020,verde,aluguel,flex,Blumenau,0,3
DOC0E31,Chevrolet,Spin,SUV,2025,cinza,aluguel,flex,Lages,0,1
ALT2R08,Hyundai,Creta,SUV,2016,prata,particular,flex,Balneário Camboriú,0,0
QHQ3P51,Toyota,Yaris,passeio,2018,preto,particular,flex,São José,0,0
LTF4E19,Volkswagen,T-Cross,SUV,2023,prata,aluguel,gasolina,Canoinhas,0,0
JXD7D07,Yamaha,Factor 125,moto,2019,cinza,aluguel,flex,Caçador,0,2
GGW0M66,Renault,Sandero,passeio,2024,laranja,particular,flex,Brusque,0,1
NUB0D53,Fiat,Toro,utilitário,2023,preto,particular,flex,Balneário Camboriú,0,0
JUB3W58,Ford,Fusion,passeio,2022,prata,particular,gasolina,Florianópolis,0,2
JII1Z41,Chevrolet,Prisma,passeio,2019,cinza,particular,gasolina,Canoinhas,0,3
RRB2H62,Suzuki,Yes 125,moto,2025,branco,aluguel,flex,Palhoça,0,0
XXX0R19,Suzuki,Intruder 250,moto,2020,preto,particular,gasolina,Chapecó,0,0
MPS3B74,Jeep,Renegade,SUV,2019,cinza,particular,álcool,Rio do Sul,0,1
BRT5O40,Volkswagen,T-Cross,SUV,2005,verde,aluguel,flex,Criciúma,0,0
FLC6E85,Fiat,Toro,utilitário,2005,preto,particular,diesel,Chapecó,0,2
LGJ3X67,Volkswagen,T-Cross,SUV,2016,branco,particular,flex,Araranguá,0,0
KSZ4K01,Toyota,Corolla,passeio,2019,prata,particular,flex,Joinville,0,2
XNW6O50,Toyota,Corolla,passeio,2019,vermelho,particular,diesel,Lages,0,2
BWI4C24,Suzuki,Yes 125,moto,2021,cinza,particular,gasolina,Brusque,0,2
MCC9Q86,Renault,Kwid,passeio,2005,verde,particular,flex,Blumenau,0,3
XBA2D38,Jeep,Compass,SUV,2010,prata,aluguel,diesel,Chapecó,0,0
TFY3N20,Ford,Fusion,passeio,2024,verde,aluguel,gasolina,Lages,0,2
NPQ0G25,Peugeot,308,passeio,2011,prata,particular,flex,Itajaí,0,1
LAU6M65,Honda,Civic,passeio,2006,prata,particular,gasolina,Araranguá,0,3
JJI7F27,Honda,Biz,moto,2007,cinza,particular,flex,Itajaí,0,2
SYN6D70,Honda,Civic,passeio,2025,marrom,particular,diesel,Blumenau,0,2
FVG8F61,Suzuki,Yes 125,moto,2014,branco,particular,gasolina,Balneário Camboriú,0,0
AVG9M87,Suzuki,Intruder 250,moto,2018,prata,particular,flex,Florianópolis,0,1
SVI3K52,Renault,Logan,passeio,2023,cinza,particular,gasolina,Criciúma,0,2
XFJ9I57,Hyundai,Tucson,SUV,2021,cinza,particular,diesel,Joinville,0,2
YQY5U88,Yamaha,Fazer 250,moto,2017,branco,particular,flex,Balneário Camboriú,0,3
GUV6V84,Ford,Ranger,caminhão,2025,preto,aluguel,diesel,São José,0,1
QDI9K10,Fiat,Strada,utilitário,2006,branco,particular,flex,Itajaí,0,0
WZZ6B29,Yamaha,XTZ 150,moto,2008,branco,particular,gasolina,Brusque,0,2
KUX7Z70,Honda,Biz,moto,2021,branco,particular,flex,Florianópolis,0,2
CGH7A07,Ford,Ka,passeio,2023,branco,aluguel,flex,Itajaí,0,1
BGA6U69,Suzuki,Intruder 250,moto,2021,branco,particular,flex,Canoinhas,0,1
ZYV4Q62,Chevrolet,Prisma,passeio,2014,preto,particular,diesel,Balneário Camboriú,0,3
HQQ8T09,Peugeot,2008,SUV,2020,marrom,particular,elétrico,Chapecó,0,1
ZDN0G87,Chevrolet,S10,caminhão,2012,cinza,particular,diesel,Chapecó,0,1
LRK6Z69,Volkswagen,Polo,passeio,2024,azul,particular,flex,Laguna,0,0
RVW3C75,Suzuki,Yes 125,moto,2025,verde,particular,gasolina,Itajaí,0,1
UEO6F56,Honda,Fit,passeio,2021,preto,particular,flex,Criciúma,0,0
UTE8E77,Yamaha,XTZ 150,moto,2017,preto,particular,gasolina,Criciúma,0,0
EYL9A51,Honda,Fit,passeio,2025,prata,particular,gasolina,Palhoça,0,0
