placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
BPS1W64,Jeep,Renegade,SUV,2025,prata,particular,flex,Itajaí,0,0
IGB1Q62,Fiat,Toro,utilitário,2019,preto,particular,flex,Itajaí,0,0
FUO8H09,Honda,Civic,passeio,2019,preto,particular,diesel,Florianópolis,0,0
TBN8E18,Fiat,Uno,passeio,2006,cinza,particular,flex,Blumenau,0,3
QOL4Y77,Ford,Fusion,passeio,2023,preto,particular,flex,Joinville,0,1
WMJ4B40,Fiat,Mobi,passeio,2006,prata,particular,diesel,São José,1,3
ZLQ0Q71,Fiat,Toro,utilitário,2025,prata,particular,flex,Chapecó,0,1
THF5I92,Hyundai,HB20,passeio,2022,branco,particular,diesel,Lages,0,2
SHY3E15,Fiat,Mobi,passeio,2024,amarelo,particular,diesel,Florianópolis,0,2
FWU3A31,Toyota,Yaris,passeio,2012,branco,particular,flex,Itajaí,0,1
EZP4W45,Chevrolet,Onix,passeio,2005,marrom,particular,gasolina,Criciúma,0,1
BQR6C64,Volkswagen,Polo,passeio,2019,preto,particular,flex,Palhoça,0,0
SAV1H85,Renault,Kwid,passeio,2022,preto,particular,álcool,Chapecó,0,2
VXA5H46,Suzuki,Intruder 250,moto,2018,branco,particular,gasolina,Chapecó,0,3
YXT4V11,Suzuki,Yes 125,moto,2012,preto,particular,flex,Itajaí,0,3
YPI7P70,Toyota,Hilux,utilitário,2024,branco,particular,flex,Canoinhas,0,0
DPT8Y10,Hyundai,Tucson,SUV,2017,preto,aluguel,flex,Itajaí,0,1
NYQ2A23,Toyota,Etios,passeio,2019,verde,particular,flex,Chapecó,0,0
VRK2E44,Fiat,Strada,utilitário,2006,branco,particular,flex,São José,0,3
WHM5K23,Honda,Biz,moto,2022,cinza,particular,gasolina,Rio do Sul,0,3
SRS7G36,Yamaha,Factor 125,moto,2025,marrom,particular,flex,Concórdia,0,1
LTG5F95,Renault,Kwid,passeio,2022,prata,particular,flex,Criciúma,0,2
GMJ2R22,Ford,Fusion,passeio,2021,vermelho,particular,flex,Itajaí,0,1
GBU2Q25,Toyota,Etios,passeio,2005,prata,particular,álcool,Criciúma,0,0
RZZ1E33,Volkswagen,Virtus,passeio,2023,prata,particular,flex,Florianópolis,0,1
PZM1X05,Chevrolet,Prisma,passeio,2020,amarelo,particular,flex,Chapecó,0,1
UHF6G02,Suzuki,Yes 125,moto,2018,preto,particular,flex,Blumenau,0,0
YRN9Y98,Toyota,SW4,SUV,2018,preto,particular,flex,Florianópolis,0,0
JOC0C05,Jeep,Commander,SUV,2022,azul,particular,gasolina,Lages,0,1
CGB9P46,Suzuki,Intruder 250,moto,2025,prata,particular,flex,Joinville,0,0
XCP4Z03,Chevrolet,Spin,SUV,2024,preto,aluguel,flex,Laguna,0,3
DYN0G74,Yamaha,Factor 125,moto,2020,prata,particular,gasolina,Joinville,0,1
ZSO8W89,Honda,Fit,passeio,2024,prata,particular,flex,Araranguá,0,3
MZV8I93,Peugeot,208,passeio,2011,branco,particular,flex,Joinville,0,2
JTE2L27,Ford,Ka,passeio,2020,laranja,aluguel,flex,Chapecó,0,2
STP8B98,Renault,Logan,passeio,2023,verde,aluguel,flex,Balneário Camboriú,0,2
IPQ9A05,Suzuki,Yes 125,moto,2017,verde,particular,flex,Chapecó,0,1
FJN8W99,Volkswagen,Voyage,passeio,2017,prata,particular,flex,São José,0,1
NFR7L05,Renault,Duster,SUV,2012,preto,aluguel,flex,Florianópolis,0,2
ICP3Z31,Renault,Duster,SUV,2019,prata,particular,flex,Joinville,0,2
ZQK1K74,Ford,Ranger,caminhão,2018,azul,particular,diesel,Joinville,1,15
OBU2A31,Volkswagen,Gol,passeio,2021,preto,particular,flex,Lages,0,3
NLP2V67,Peugeot,208,passeio,2022,amarelo,particular,flex,Blumenau,0,3
ACX3Y59,Jeep,Renegade,SUV,2012,branco,particular,flex,Laguna,1,1
UYA8C25,Chevrolet,Spin,SUV,2017,preto,particular,flex,Concórdia,0,1
PWY9G84,Renault,Logan,passeio,2006,laranja,particular,flex,Florianópolis,0,2
JSW7I16,Ford,Ranger,caminhão,2018,azul,particular,diesel,Florianópolis,0,3
CRJ1O85,Volkswagen,Polo,passeio,2011,prata,aluguel,flex,Lages,0,2
FED3M90,Jeep,Renegade,SUV,2021,prata,particular,flex,Xanxerê,0,1
PON8W81,Jeep,Commander,SUV,2023,prata,particular,diesel,Florianópolis,0,2
KXB7N00,Yamaha,Fazer 250,moto,2021,preto,particular,gasolina,Balneário Camboriú,0,2
SYT0V69,Suzuki,Yes 125,moto,2010,branco,aluguel,flex,Blumenau,0,1
JTI7E41,Hyundai,Azera,passeio,2012,azul,particular,flex,Xanxerê,1,0
BWT4P07,Hyundai,HB20,passeio,2025,cinza,particular,flex,Chapecó,0,2
AXX0X10,Fiat,Mobi,passeio,2024,branco,particular,flex,Joinville,0,1
EMN0K29,Yamaha,Factor 125,moto,2016,preto,particular,gasolina,Rio do Sul,0,1
HPC5F61,Renault,Duster,SUV,2021,cinza,particular,flex,Itajaí,0,0
QAP2O16,Volkswagen,Polo,passeio,2019,preto,particular,flex,Xanxerê,0,0
TUV4N54,Fiat,Toro,utilitário,2024,vermelho,particular,flex,Canoinhas,0,1
TIB1L00,Chevrolet,Prisma,passeio,2022,preto,particular,flex,Florianópolis,0,1
SOT1N49,Volkswagen,Voyage,passeio,2024,preto,particular,flex,Palhoça,0,2
SBA2I26,Honda,CG 160,moto,2024,cinza,particular,gasolina,Laguna,0,1
FIC9O69,Ford,Ka,passeio,2019,amarelo,particular,diesel,Lages,1,20
GQJ8B96,Chevrolet,S10,caminhão,2012,preto,particular,diesel,Joinville,0,1
VMH9M15,Renault,Duster,SUV,2005,branco,particular,flex,Florianópolis,0,0
BDV2D41,Peugeot,2008,SUV,2018,preto,particular,flex,Brusque,0,1
TIX5O36,Suzuki,Yes 125,moto,2019,branco,particular,gasolina,Florianópolis,0,0
TFV3F61,Toyota,Corolla,passeio,2007,marrom,particular,flex,Chapecó,0,0
YON1F68,Hyundai,HB20,passeio,2013,branco,particular,gasolina,Canoinhas,1,19
WDT0E13,Honda,CG 160,moto,2014,azul,particular,flex,Lages,0,0
JSQ2U50,Volkswagen,Gol,passeio,2012,cinza,particular,flex,Blumenau,0,2
JJV7I52,Jeep,Commander,SUV,2007,preto,particular,flex,Blumenau,0,2
LLK0B66,Toyota,Corolla,passeio,2022,cinza,aluguel,gasolina,Joinville,0,0
ZEY7P90,Renault,Sandero,passeio,2017,preto,particular,flex,Lages,0,0
WZD8N33,Jeep,Compass,SUV,2022,preto,particular,flex,Itajaí,0,0
DKX7D10,Hyundai,Tucson,SUV,2017,preto,particular,flex,Balneário Camboriú,0,1
EIH9W69,Peugeot,Partner,utilitário,2015,cinza,particular,flex,Joinville,1,16
UDZ6F01,Volkswagen,Voyage,passeio,2005,cinza,particular,flex,Jaraguá do Sul,1,2
MTZ1F09,Jeep,Commander,SUV,2018,prata,particular,álcool,Balneário Camboriú,0,3
IOL6U26,Peugeot,208,passeio,2023,prata,aluguel,flex,Rio do Sul,0,1
NJP3X12,Fiat,Mobi,passeio,2024,preto,oficial,flex,Canoinhas,0,3
LYC9B64,Hyundai,Tucson,SUV,2008,preto,particular,flex,Itajaí,0,0
BPG3A71,Fiat,Argo,passeio,2008,cinza,particular,flex,Palhoça,0,2
WMP6M47,Peugeot,Partner,utilitário,2012,prata,particular,gasolina,Balneário Camboriú,1,10
PZK1K35,Yamaha,XTZ 150,moto,2006,cinza,aluguel,flex,São José,0,0
ISU5S35,Volkswagen,Polo,passeio,2023,cinza,particular,flex,Chapecó,0,2
MME9T81,Volkswagen,Gol,passeio,2025,prata,particular,flex,Caçador,0,3
GWP5Y00,Toyota,Corolla,passeio,2020,branco,particular,flex,Chapecó,0,2
DHS8P32,Chevrolet,Tracker,SUV,2006,cinza,aluguel,flex,Chapecó,0,2
NYS4B01,Yamaha,Fazer 250,moto,2022,branco,particular,gasolina,Florianópolis,0,3
NSN8S29,Toyota,SW4,SUV,2017,branco,particular,gasolina,Joinville,0,3
GLO5X98,Peugeot,2008,SUV,2021,vermelho,particular,flex,Joinville,0,3
OAY8Y60,Ford,Fusion,passeio,2018,preto,particular,flex,Joinville,0,1
XGN5O26,Volkswagen,Virtus,passeio,2023,branco,particular,gasolina,Joinville,1,17
ZQS4O47,Toyota,Corolla,passeio,2012,preto,particular,flex,Chapecó,0,1
OFW3E05,Renault,Logan,passeio,2019,prata,particular,flex,Araranguá,0,3
SIS3C80,Renault,Sandero,passeio,2022,branco,particular,flex,Brusque,0,0
DJT2Z31,Hyundai,Tucson,SUV,2016,branco,particular,flex,Rio do Sul,0,1
RXR9Z90,Honda,Biz,moto,2008,laranja,particular,flex,Florianópolis,0,1
DNW1S02,Ford,Fusion,passeio,2021,preto,particular,diesel,Lages,1,1
WIM1C87,Peugeot,2008,SUV,2018,branco,particular,flex,Criciúma,0,0
KJE4A00,Yamaha,Fazer 250,moto,2021,laranja,particular,flex,Balneário Camboriú,1,1
EQD6X36,Chevrolet,Spin,SUV,2007,prata,aluguel,flex,Itajaí,0,3
MUG7R12,Renault,Logan,passeio,2024,verde,particular,flex,Blumenau,0,0
ZAF1G28,Renault,Duster,SUV,2018,marrom,aluguel,diesel,Brusque,0,0
CLP0W87,Volkswagen,Virtus,passeio,2017,preto,aluguel,flex,Itajaí,0,1
YEG6J07,Suzuki,Yes 125,moto,2014,azul,particular,flex,Joinville,1,15
AYM9E62,Suzuki,Intruder 250,moto,2012,vermelho,particular,flex,Balneário Camboriú,0,3
NKB3Q70,Suzuki,Intruder 250,moto,2020,preto,particular,gasolina,Xanxerê,0,1
WSI2O76,Honda,Biz,moto,2019,branco,particular,flex,Itajaí,0,2
ZLA2M35,Toyota,Etios,passeio,2023,branco,particular,flex,Criciúma,0,0
BRY5Y18,Fiat,Mobi,passeio,2020,branco,particular,gasolina,Criciúma,0,3
YQF1S22,Renault,Sandero,passeio,2023,prata,particular,flex,Palhoça,0,2
FAV1R40,Chevrolet,S10,caminhão,2019,branco,particular,flex,Joinville,0,3
NXB5B16,Ford,Ka,passeio,2022,prata,particular,gasolina,Blumenau,0,0
BGT4P06,Yamaha,XTZ 150,moto,2025,branco,particular,flex,Rio do Sul,0,1
PBZ9S43,Chevrolet,Onix,passeio,2009,preto,aluguel,flex,Joinville,0,3
BPW9N70,Yamaha,Factor 125,moto,2025,preto,particular,gasolina,Criciúma,0,3
GIP4L22,Hyundai,HB20,passeio,2018,preto,particular,flex,Blumenau,0,1
SXR5B55,Suzuki,Intruder 250,moto,2020,verde,aluguel,gasolina,Lages,0,2
WBM6C70,Yamaha,Fazer 250,moto,2019,preto,particular,gasolina,Criciúma,0,2
CYW3J97,Volkswagen,Gol,passeio,2024,prata,particular,álcool,Laguna,0,3
CID8X30,Fiat,Uno,passeio,2022,vermelho,particular,flex,Balneário Camboriú,0,1
LXW4B13,Renault,Kwid,passeio,2018,cinza,particular,flex,Tubarão,0,2
GPU3I30,Peugeot,Partner,utilitário,2025,prata,particular,flex,Blumenau,0,1
WZN6Y65,Honda,HR-V,SUV,2018,marrom,particular,flex,Chapecó,0,1
SAL5H15,Honda,HR-V,SUV,2018,branco,particular,flex,São José,0,1
MOU7Q96,Toyota,SW4,SUV,2005,azul,particular,flex,Criciúma,0,0
ZXP0Q25,Chevrolet,S10,caminhão,2024,prata,aluguel,diesel,Joinville,0,2
NXQ2L12,Hyundai,Creta,SUV,2019,branco,particular,flex,Florianópolis,0,3
OOS3R30,Volkswagen,Voyage,passeio,2019,cinza,aluguel,flex,Florianópolis,0,1
NYW3C79,Ford,Fiesta,passeio,2018,cinza,particular,flex,Jaraguá do Sul,0,3
WXV5R64,Fiat,Strada,utilitário,2006,laranja,particular,flex,Florianópolis,0,3
TKR8N91,Yamaha,Fazer 250,moto,2023,branco,particular,gasolina,Criciúma,0,1
PMP9U43,Fiat,Strada,utilitário,2025,cinza,aluguel,gasolina,Itajaí,0,1
UII3R08,Chevrolet,Onix,passeio,2021,cinza,particular,flex,Joinville,0,1
CYM0J48,Volkswagen,Gol,passeio,2018,prata,particular,diesel,Joinville,0,1
UXH7T58,Suzuki,Intruder 250,moto,2019,branco,aluguel,flex,Itajaí,0,0
LRQ2Y82,Honda,City,passeio,2007,cinza,particular,flex,Xanxerê,0,0
UYR1F77,Fiat,Strada,utilitário,2022,verde,particular,flex,Florianópolis,0,2
WAD7E58,Peugeot,208,passeio,2022,branco,particular,flex,Jaraguá do Sul,0,2
DYF8Z93,Yamaha,Fazer 250,moto,2019,branco,aluguel,gasolina,Itajaí,0,0
EHU0X39,Toyota,Corolla,passeio,2023,branco,aluguel,flex,Florianópolis,0,0
GCY5X37,Suzuki,Yes 125,moto,2021,branco,particular,flex,Canoinhas,0,0
NJY4Y35,Suzuki,Yes 125,moto,2022,prata,particular,gasolina,Criciúma,0,1
GHN6I59,Fiat,Toro,utilitário,2013,prata,aluguel,gasolina,Araranguá,0,2
VEA1Q10,Toyota,Etios,passeio,2022,prata,particular,flex,Balneário Camboriú,0,1
SDR9T17,Chevrolet,Prisma,passeio,2025,preto,particular,diesel,Rio do Sul,0,3
NRF4N91,Toyota,SW4,SUV,2025,cinza,aluguel,gasolina,Laguna,0,2
IAU6C98,Renault,Duster,SUV,2007,branco,particular,gasolina,São José,0,1
DNI0P88,Toyota,SW4,SUV,2019,branco,particular,flex,Lages,0,3
SPU2K72,Honda,HR-V,SUV,2008,preto,particular,flex,Palhoça,1,10
JZE2Q74,Volkswagen,Gol,passeio,2016,branco,aluguel,flex,Lages,0,0
CUR1H21,Hyundai,Creta,SUV,2021,branco,aluguel,flex,Chapecó,0,2
ZVS4L56,Hyundai,Creta,SUV,2025,preto,particular,flex,Chapecó,1,2
YHP1A90,Renault,Duster,SUV,2014,cinza,particular,elétrico,Joinville,0,1
BFC7E30,Honda,City,passeio,2021,prata,aluguel,flex,Joinville,0,1
SSG3D81,Volkswagen,Polo,passeio,2021,branco,particular,flex,Jaraguá do Sul,0,1
POC4L57,Suzuki,Yes 125,moto,2020,preto,particular,gasolina,Itajaí,0,0
JTZ0V67,Chevrolet,Spin,SUV,2023,branco,particular,flex,Chapecó,0,0
LPM1Z95,Yamaha,XTZ 150,moto,2012,cinza,particular,gasolina,Criciúma,0,0
DZB8I78,Chevrolet,Spin,SUV,2013,cinza,oficial,flex,Joinville,0,3
OIQ8R68,Yamaha,Factor 125,moto,2023,cinza,particular,gasolina,Lages,0,2
STE4A12,Jeep,Compass,SUV,2022,cinza,aluguel,flex,Florianópolis,0,0
COP7T01,Ford,Fusion,passeio,2009,verde,particular,flex,Itajaí,0,0
CZR7P24,Hyundai,Azera,passeio,2017,preto,particular,flex,Florianópolis,0,0
AHP6K97,Fiat,Mobi,passeio,2020,cinza,particular,álcool,Chapecó,0,0
XOV3N59,Volkswagen,Virtus,passeio,2020,cinza,aluguel,diesel,Chapecó,0,0
EWN5J09,Hyundai,HB20,passeio,2023,verde,particular,flex,Itajaí,0,2
XKZ0C48,Chevrolet,Onix,passeio,2020,cinza,particular,flex,Chapecó,0,3
AMJ6K09,Peugeot,208,passeio,2021,branco,particular,flex,Joinville,0,3
GCG4L85,Hyundai,HB20,passeio,2020,preto,particular,flex,Araranguá,0,1
MTS7K32,Suzuki,Yes 125,moto,2007,branco,particular,flex,Canoinhas,0,2
CDP6V73,Hyundai,Tucson,SUV,2017,prata,particular,gasolina,Criciúma,0,3
GHM2T87,Hyundai,Creta,SUV,2024,prata,particular,flex,Florianópolis,0,1
APB4B82,Suzuki,Intruder 250,moto,2014,preto,particular,flex,Rio do Sul,1,12
AEE7X41,Yamaha,Fazer 250,moto,2007,cinza,particular,gasolina,Blumenau,0,3
RHE4U49,Fiat,Toro,utilitário,2020,branco,particular,gasolina,Joinville,0,1
SIR4M89,Toyota,Corolla,passeio,2023,branco,particular,flex,Lages,0,2
LML3B64,Hyundai,Tucson,SUV,2014,branco,particular,gasolina,Joinville,1,19
WHX2F93,Peugeot,Partner,utilitário,2023,azul,particular,gasolina,Laguna,0,0
GOT3W72,Chevrolet,Spin,SUV,2009,preto,particular,flex,Chapecó,0,0
KSL0K09,Renault,Duster,SUV,2005,marrom,particular,flex,Joinville,0,2
OVU8T94,Renault,Logan,passeio,2020,branco,particular,flex,Itajaí,0,1
RTU1O57,Ford,Ka,passeio,2005,cinza,particular,flex,Tubarão,1,1
QSN2Y34,Jeep,Renegade,SUV,2015,preto,aluguel,flex,Chapecó,0,2
VJO5Z65,Jeep,Compass,SUV,2020,vermelho,particular,diesel,Joinville,0,1
JAR5R99,Fiat,Strada,utilitário,2011,amarelo,aluguel,diesel,Caçador,0,2
TVM9V04,Hyundai,Azera,passeio,2025,prata,aluguel,flex,Chapecó,0,1
TYV5G21,Jeep,Compass,SUV,2019,branco,particular,flex,São José,0,0
PFX4G34,Toyota,Hilux,utilitário,2018,branco,particular,flex,Criciúma,0,3
QER8S42,Peugeot,2008,SUV,2025,prata,aluguel,diesel,Canoinhas,0,0
JIA4O80,Hyundai,Creta,SUV,2025,azul,particular,diesel,Chapecó,0,3
IJX5D69,Hyundai,HB20,passeio,2020,azul,particular,flex,Joinville,0,1
JAJ8W09,Volkswagen,T-Cross,SUV,2019,branco,particular,diesel,Chapecó,0,3
PAU8P68,Renault,Sandero,passeio,2022,prata,particular,gasolina,Itajaí,0,3
ORH6K37,Volkswagen,Voyage,passeio,2020,cinza,particular,flex,Joinville,0,1
KIX3K26,Honda,Civic,passeio,2024,marrom,particular,gasolina,Laguna,0,3
DDZ4R34,Renault,Sandero,passeio,2021,prata,particular,flex,Balneário Camboriú,0,3
QUO8R32,Ford,Fusion,passeio,2021,cinza,particular,diesel,Florianópolis,1,0
PNE4O26,Hyundai,Azera,passeio,2008,cinza,particular,flex,Lages,0,3
DHT5M09,Honda,HR-V,SUV,2008,preto,aluguel,flex,Rio do Sul,0,1
QUD2U85,Toyota,SW4,SUV,2024,branco,particular,gasolina,Palhoça,0,3
OBX5E30,Jeep,Compass,SUV,2017,branco,particular,diesel,Balneário Camboriú,0,0
HUV1M40,Volkswagen,Voyage,passeio,2013,prata,aluguel,flex,Blumenau,0,3
ODX0S91,Toyota,Hilux,utilitário,2012,cinza,particular,gasolina,Canoinhas,0,3
FUT0B69,Hyundai,Azera,passeio,2005,preto,particular,flex,Palhoça,0,3
WIN2H66,Volkswagen,Virtus,passeio,2018,cinza,particular,flex,Araranguá,0,1
QSC3Q28,Fiat,Argo,passeio,2018,branco,particular,gasolina,Chapecó,0,3
KLB4C20,Ford,Fiesta,passeio,2023,amarelo,aluguel,flex,Blumenau,0,3
QGK3F04,Peugeot,2008,SUV,2005,branco,particular,flex,Blumenau,0,2
TVJ8S85,Peugeot,Partner,utilitário,2017,cinza,particular,flex,São José,0,3
QPM8H92,Peugeot,Partner,utilitário,2019,preto,particular,flex,Florianópolis,0,0
OXM7N33,Suzuki,Yes 125,moto,2018,azul,particular,flex,Tubarão,0,3
BWH5C05,Chevrolet,Prisma,passeio,2022,branco,particular,gasolina,Chapecó,1,1
GKR0X81,Volkswagen,Virtus,passeio,2011,branco,particular,flex,Blumenau,0,2
YFR1Q57,Ford,Fiesta,passeio,2010,branco,particular,flex,São José,0,3
XDU5W13,Volkswagen,Voyage,passeio,2024,azul,particular,flex,Chapecó,0,3
IKX5Z64,Honda,Civic,passeio,2025,prata,aluguel,flex,Criciúma,0,3
TEG1R53,Chevrolet,Spin,SUV,2008,preto,particular,flex,Laguna,1,5
XFU7F53,Hyundai,Tucson,SUV,2015,branco,particular,gasolina,Blumenau,1,12
LAC6C59,Chevrolet,Prisma,passeio,2007,prata,particular,flex,Palhoça,0,3
PXH2D49,Fiat,Argo,passeio,2024,preto,particular,flex,Chapecó,0,3
OVX0Y33,Yamaha,XTZ 150,moto,2010,amarelo,aluguel,gasolina,São José,0,0
IQL9B08,Yamaha,Factor 125,moto,2011,prata,particular,flex,Joinville,0,1
GIS4N40,Jeep,Commander,SUV,2025,prata,particular,diesel,Florianópolis,0,3
TBJ7G46,Hyundai,Creta,SUV,2018,prata,aluguel,diesel,Chapecó,0,2
CDP4D86,Honda,City,passeio,2023,preto,particular,diesel,Itajaí,0,0
MPH8S47,Chevrolet,S10,caminhão,2024,branco,particular,flex,Palhoça,1,19
EZR1I73,Jeep,Commander,SUV,2023,prata,particular,flex,Chapecó,0,2
UFY8T01,Fiat,Strada,utilitário,2019,preto,particular,flex,Itajaí,1,18
QCB6D71,Volkswagen,Polo,passeio,2025,preto,particular,gasolina,Araranguá,0,3
FWU2C34,Toyota,Corolla,passeio,2008,branco,particular,gasolina,Florianópolis,0,3
EMR1E79,Renault,Duster,SUV,2018,prata,particular,flex,Florianópolis,0,3
JDV9B62,Jeep,Commander,SUV,2019,prata,particular,flex,São José,0,3
IHP2V49,Fiat,Mobi,passeio,2018,prata,particular,álcool,Araranguá,0,0
QYC1E53,Jeep,Commander,SUV,2023,preto,particular,flex,Chapecó,0,3
PUY6U07,Toyota,Hilux,utilitário,2022,cinza,particular,flex,Criciúma,0,3
DJT7N21,Ford,EcoSport,SUV,2015,cinza,particular,flex,Balneário Camboriú,0,3
YGQ2K76,Fiat,Uno,passeio,2011,branco,particular,flex,Lages,0,0
REM3K22,Jeep,Renegade,SUV,2021,verde,particular,flex,Chapecó,0,3
DBX7X83,Toyota,Hilux,utilitário,2021,marrom,particular,flex,Itajaí,0,0
HED5B86,Honda,Biz,passeio,2022,cinza,particular,flex,São José,1,3
WGI3J30,Jeep,Compass,SUV,2024,branco,particular,flex,Blumenau,0,1
DYY6J63,Suzuki,Intruder 250,moto,2024,vermelho,particular,gasolina,Caçador,0,3
DGV6Q16,Renault,Sandero,passeio,2023,cinza,particular,flex,São José,0,0
IKJ5N73,Chevrolet,S10,caminhão,2009,prata,particular,diesel,Chapecó,0,0
HRO6U54,Honda,HR-V,SUV,2021,prata,aluguel,flex,Palhoça,1,8
YZD7Q35,Hyundai,HB20,passeio,2014,preto,particular,diesel,Blumenau,0,2
EJU8L79,Toyota,Yaris,passeio,2018,preto,particular,flex,Itajaí,0,3
YFG1T26,Peugeot,308,passeio,2016,cinza,particular,gasolina,Criciúma,0,2
STU1X95,Ford,Ranger,caminhão,2023,preto,particular,diesel,Rio do Sul,0,2
ICZ1K74,Toyota,Hilux,utilitário,2023,cinza,particular,gasolina,Joinville,0,0
AKR3D92,Suzuki,Intruder 250,moto,2022,branco,particular,flex,Florianópolis,0,2
XOA0D90,Volkswagen,Polo,passeio,2010,branco,particular,flex,Florianópolis,0,0
SRU8X04,Yamaha,Factor 125,passeio,2008,cinza,particular,álcool,Palhoça,1,1
ZOI8D19,Jeep,Renegade,SUV,2011,preto,particular,flex,Florianópolis,1,2
KOQ6Z85,Toyota,Corolla,passeio,2023,branco,particular,flex,Joinville,0,3
GEO5W56,Peugeot,Partner,utilitário,2022,branco,particular,flex,Lages,0,1
NNF8Q97,Chevrolet,S10,caminhão,2023,prata,particular,diesel,Itajaí,0,1
AWJ6E12,Ford,Ranger,caminhão,2025,cinza,particular,diesel,Tubarão,0,2
GLL6C95,Honda,CG 160,moto,2020,branco,particular,gasolina,Criciúma,0,2
FCX5K94,Ford,Fiesta,passeio,2008,cinza,particular,gasolina,Itajaí,0,2
WTO7N52,Peugeot,208,passeio,2025,branco,particular,diesel,Blumenau,0,2
NZF7Z78,Fiat,Argo,passeio,2016,prata,particular,flex,Balneário Camboriú,0,2
SSJ8Z20,Honda,Biz,moto,2016,prata,particular,flex,Itajaí,0,2
DQN0Y39,Suzuki,Yes 125,moto,2022,cinza,particular,flex,Joinville,0,2
CNA1Y96,Ford,Fusion,passeio,2023,preto,aluguel,gasolina,Itajaí,0,1
LSV8S15,Yamaha,Fazer 250,moto,2024,prata,aluguel,gasolina,Blumenau,1,0
TLF7X28,Fiat,Argo,passeio,2021,branco,particular,flex,Palhoça,0,1
LSV8S15,Renault,Sandero,passeio,2019,preto,particular,gasolina,Balneário Camboriú,1,18
ADP8K26,Volkswagen,Gol,passeio,2022,cinza,aluguel,álcool,Lages,0,2
KYM9U08,Chevrolet,Prisma,passeio,2006,branco,particular,flex,Lages,0,0
AIV5E60,Peugeot,308,passeio,2022,branco,particular,flex,Joinville,0,1
ICU2P22,Jeep,Compass,SUV,2018,prata,particular,flex,Balneário Camboriú,0,1
VXQ0B19,Yamaha,XTZ 150,moto,2020,preto,particular,flex,Itajaí,0,0
FXM1P50,Fiat,Uno,passeio,2021,marrom,particular,flex,Itajaí,0,0
ORY4C31,Toyota,Etios,passeio,2010,preto,oficial,flex,Florianópolis,0,0
PCE5F86,Jeep,Commander,SUV,2022,marrom,aluguel,flex,Brusque,0,0
BLI2N25,Jeep,Compass,SUV,2024,cinza,aluguel,flex,Itajaí,0,3
RED9X53,Ford,Fusion,passeio,2009,prata,aluguel,diesel,Blumenau,1,1
SUQ0E17,Renault,Sandero,passeio,2017,prata,particular,flex,Canoinhas,0,3
LAH7K47,Toyota,SW4,SUV,2005,amarelo,particular,flex,Balneário Camboriú,0,3
RMW5X67,Ford,Ranger,caminhão,2020,branco,particular,diesel,Lages,0,1
SCU9X68,Yamaha,XTZ 150,moto,2022,prata,particular,flex,Blumenau,0,3
DIX3K39,Peugeot,308,passeio,2025,amarelo,particular,flex,Caçador,0,1
IWH5N30,Renault,Logan,passeio,2015,prata,particular,flex,Florianópolis,0,0
GYY8J54,Jeep,Compass,SUV,2019,preto,particular,álcool,Itajaí,0,3
YNC6U17,Renault,Logan,passeio,2021,cinza,particular,flex,Blumenau,0,0
UJG6Y41,Renault,Kwid,passeio,2014,branco,particular,flex,Florianópolis,0,3
HNJ1T40,Renault,Sandero,passeio,2022,amarelo,particular,gasolina,Chapecó,0,0
KOF0U80,Renault,Sandero,passeio,2010,preto,particular,diesel,Criciúma,0,3
PRY1L25,Toyota,Etios,passeio,2020,prata,aluguel,diesel,Joinville,0,1
AMK7K53,Jeep,Compass,SUV,2022,preto,particular,flex,Itajaí,1,0
SLX0F51,Honda,City,passeio,2025,prata,particular,flex,Criciúma,0,2
NVB7V08,Jeep,Compass,SUV,2021,cinza,particular,flex,Balneário Camboriú,0,1
SMM1F84,Chevrolet,S10,passeio,2020,cinza,particular,flex,Florianópolis,1,2
OBH5Q54,Chevrolet,Tracker,SUV,2016,branco,particular,flex,Florianópolis,0,0
MHX5Y88,Jeep,Compass,SUV,2017,preto,particular,gasolina,Tubarão,0,3
SXE1B46,Ford,Ka,passeio,2018,prata,particular,gasolina,São José,0,3
YHG6B27,Honda,Civic,passeio,2023,branco,aluguel,flex,São José,0,0
FKZ9M28,Toyota,Etios,passeio,2018,preto,particular,flex,São José,0,2
HCT8U98,Ford,Ka,passeio,2022,cinza,particular,flex,Concórdia,1,3
ARM9C30,Volkswagen,Gol,passeio,2018,preto,particular,flex,Chapecó,1,3
DEC6W07,Honda,City,passeio,2019,marrom,particular,flex,Blumenau,0,2
MHA7V63,Toyota,SW4,SUV,2022,azul,particular,flex,Itajaí,0,3
IBY5C39,Hyundai,Creta,SUV,2024,prata,particular,flex,Itajaí,0,0
GNJ4L95,Peugeot,308,passeio,2021,preto,aluguel,flex,Criciúma,1,10
IVG0M79,Honda,Civic,passeio,2020,prata,particular,flex,Blumenau,0,1
FQS4W06,Toyota,Hilux,utilitário,2018,laranja,aluguel,flex,Blumenau,0,3
OBI9P97,Volkswagen,Polo,passeio,2019,prata,particular,diesel,Criciúma,0,3
PCK4N59,Suzuki,Yes 125,moto,2015,laranja,particular,gasolina,Blumenau,0,2
JRU5X07,Toyota,Corolla,passeio,2021,laranja,aluguel,álcool,Brusque,0,2
CXV6Q25,Peugeot,308,passeio,2018,branco,particular,flex,Joinville,0,1
